"account_id","district_id","frequency","date"
2139,8,"POPLATEK MESICNE",950609
2140,75,"POPLATEK MESICNE",931021
2141,21,"POPLATEK MESICNE",970509
2142,42,"POPLATEK MESICNE",970901
2143,1,"POPLATEK MESICNE",960113
2144,55,"POPLATEK PO OBRATU",950721
2146,31,"POPLATEK MESICNE",930605
2147,28,"POPLATEK MESICNE",960710
2148,1,"POPLATEK MESICNE",950922
2149,7,"POPLATEK MESICNE",960811
2150,37,"POPLATEK MESICNE",930912
2151,38,"POPLATEK MESICNE",950208
2152,22,"POPLATEK MESICNE",971023
2153,31,"POPLATEK TYDNE",960107
2154,63,"POPLATEK MESICNE",940421
2155,58,"POPLATEK MESICNE",940608
2156,1,"POPLATEK MESICNE",960911
2157,77,"POPLATEK MESICNE",951108
2158,38,"POPLATEK MESICNE",970329
2159,1,"POPLATEK MESICNE",960101
2160,72,"POPLATEK MESICNE",961110
2161,15,"POPLATEK TYDNE",931230
2162,50,"POPLATEK MESICNE",971121
2163,17,"POPLATEK MESICNE",950105
2164,63,"POPLATEK MESICNE",960912
2165,51,"POPLATEK MESICNE",970408
2166,71,"POPLATEK MESICNE",970412
2167,16,"POPLATEK MESICNE",930808
2169,57,"POPLATEK MESICNE",970709
2170,1,"POPLATEK PO OBRATU",940519
2172,1,"POPLATEK MESICNE",970902
2173,64,"POPLATEK MESICNE",970502
2174,18,"POPLATEK MESICNE",971024
2175,1,"POPLATEK MESICNE",930427
2176,67,"POPLATEK MESICNE",930606
2177,62,"POPLATEK MESICNE",930104
2178,64,"POPLATEK MESICNE",950515
2179,1,"POPLATEK TYDNE",940114
2180,45,"POPLATEK MESICNE",931027
2182,22,"POPLATEK MESICNE",970712
2183,54,"POPLATEK MESICNE",970717
2184,6,"POPLATEK MESICNE",970507
2185,67,"POPLATEK MESICNE",950118
2186,63,"POPLATEK MESICNE",930707
2187,9,"POPLATEK TYDNE",960226
2189,75,"POPLATEK MESICNE",930422
2190,41,"POPLATEK TYDNE",960604
2191,1,"POPLATEK MESICNE",960808
2192,59,"POPLATEK MESICNE",960322
2193,44,"POPLATEK MESICNE",961103
2194,54,"POPLATEK MESICNE",970225
2195,73,"POPLATEK MESICNE",941008
2196,11,"POPLATEK MESICNE",970724
2197,46,"POPLATEK MESICNE",970726
2199,1,"POPLATEK MESICNE",930804
2200,1,"POPLATEK MESICNE",970626
2201,8,"POPLATEK MESICNE",931005
2203,47,"POPLATEK MESICNE",950404
2204,9,"POPLATEK MESICNE",970720
2205,51,"POPLATEK MESICNE",960413
2206,45,"POPLATEK MESICNE",950810
2207,35,"POPLATEK MESICNE",960125
2208,7,"POPLATEK MESICNE",970702
2209,65,"POPLATEK MESICNE",960815
2210,31,"POPLATEK MESICNE",960813
2211,61,"POPLATEK PO OBRATU",971110
2212,33,"POPLATEK MESICNE",960212
2213,68,"POPLATEK MESICNE",930711
2214,45,"POPLATEK MESICNE",960127
2215,48,"POPLATEK MESICNE",971017
2216,74,"POPLATEK MESICNE",930417
2217,73,"POPLATEK MESICNE",960127
2218,19,"POPLATEK MESICNE",941121
2219,60,"POPLATEK MESICNE",930311
2220,16,"POPLATEK MESICNE",930210
2221,58,"POPLATEK MESICNE",971115
2222,47,"POPLATEK MESICNE",930501
2223,44,"POPLATEK MESICNE",960105
2224,46,"POPLATEK PO OBRATU",970308
2225,15,"POPLATEK MESICNE",960124
2226,2,"POPLATEK MESICNE",960217
2227,31,"POPLATEK TYDNE",940522
2228,34,"POPLATEK MESICNE",940319
2229,1,"POPLATEK MESICNE",970127
2230,7,"POPLATEK MESICNE",960211
2231,2,"POPLATEK MESICNE",971014
2232,1,"POPLATEK MESICNE",960507
2233,43,"POPLATEK MESICNE",960103
2234,3,"POPLATEK MESICNE",961121
2235,45,"POPLATEK MESICNE",951022
2236,73,"POPLATEK MESICNE",950827
2237,26,"POPLATEK MESICNE",951213
2239,25,"POPLATEK MESICNE",950105
2240,36,"POPLATEK MESICNE",961007
2241,6,"POPLATEK MESICNE",930208
2242,7,"POPLATEK TYDNE",930225
2243,25,"POPLATEK MESICNE",960124
2244,46,"POPLATEK MESICNE",950719
2245,29,"POPLATEK MESICNE",930330
2246,1,"POPLATEK MESICNE",960425
2247,24,"POPLATEK MESICNE",960413
2250,35,"POPLATEK MESICNE",931102
2252,1,"POPLATEK MESICNE",961005
2253,74,"POPLATEK MESICNE",930724
2254,1,"POPLATEK MESICNE",960417
2255,52,"POPLATEK MESICNE",951014
2256,48,"POPLATEK MESICNE",930206
2257,57,"POPLATEK MESICNE",931221
2258,3,"POPLATEK MESICNE",961112
2259,64,"POPLATEK MESICNE",940514
2260,1,"POPLATEK MESICNE",940607
2261,1,"POPLATEK TYDNE",961227
2262,13,"POPLATEK MESICNE",970208
2263,36,"POPLATEK MESICNE",960312
2264,41,"POPLATEK MESICNE",961122
2265,65,"POPLATEK MESICNE",950803
2266,50,"POPLATEK MESICNE",960719
2267,54,"POPLATEK TYDNE",940920
2268,1,"POPLATEK MESICNE",950211
2269,6,"POPLATEK MESICNE",931104
2270,14,"POPLATEK MESICNE",970308
2271,68,"POPLATEK MESICNE",931113
2272,48,"POPLATEK MESICNE",971008
2274,66,"POPLATEK MESICNE",960121
2275,1,"POPLATEK MESICNE",960916
2276,31,"POPLATEK MESICNE",931022
2278,1,"POPLATEK MESICNE",960803
2279,2,"POPLATEK TYDNE",961030
2280,68,"POPLATEK MESICNE",950817
2281,1,"POPLATEK MESICNE",950713
2282,29,"POPLATEK TYDNE",930917
2285,36,"POPLATEK MESICNE",961121
2286,70,"POPLATEK MESICNE",961206
2287,1,"POPLATEK MESICNE",960421
2288,69,"POPLATEK MESICNE",960101
2289,1,"POPLATEK MESICNE",960307
2290,37,"POPLATEK MESICNE",961022
2291,49,"POPLATEK MESICNE",960727
2292,41,"POPLATEK MESICNE",950629
2293,31,"POPLATEK MESICNE",930213
2294,46,"POPLATEK MESICNE",960929
2295,57,"POPLATEK MESICNE",960625
2296,29,"POPLATEK MESICNE",971105
2297,46,"POPLATEK MESICNE",950618
2298,31,"POPLATEK MESICNE",930703
2299,1,"POPLATEK MESICNE",970121
2300,36,"POPLATEK MESICNE",970113
2301,22,"POPLATEK MESICNE",951010
2302,24,"POPLATEK MESICNE",930910
2303,41,"POPLATEK MESICNE",961124
2304,49,"POPLATEK MESICNE",960219
2305,1,"POPLATEK MESICNE",931211
2306,38,"POPLATEK MESICNE",931208
2307,60,"POPLATEK MESICNE",950712
2309,18,"POPLATEK MESICNE",951203
2310,15,"POPLATEK MESICNE",950719
2311,28,"POPLATEK MESICNE",971019
2312,65,"POPLATEK MESICNE",970926
2313,26,"POPLATEK TYDNE",930413
2314,2,"POPLATEK MESICNE",960907
2315,75,"POPLATEK MESICNE",940213
2316,1,"POPLATEK MESICNE",970721
2317,68,"POPLATEK MESICNE",970828
2318,73,"POPLATEK MESICNE",931108
2319,58,"POPLATEK MESICNE",960702
2321,35,"POPLATEK MESICNE",930513
2322,33,"POPLATEK MESICNE",950102
2323,72,"POPLATEK MESICNE",950508
2324,1,"POPLATEK MESICNE",970524
2325,55,"POPLATEK MESICNE",970226
2326,70,"POPLATEK MESICNE",940124
2327,19,"POPLATEK MESICNE",930608
2328,35,"POPLATEK MESICNE",950614
2329,1,"POPLATEK MESICNE",960807
2330,54,"POPLATEK MESICNE",930119
2331,8,"POPLATEK MESICNE",950429
2332,77,"POPLATEK MESICNE",960924
2333,45,"POPLATEK MESICNE",941008
2334,50,"POPLATEK MESICNE",960319
2335,70,"POPLATEK MESICNE",960404
2336,39,"POPLATEK MESICNE",930708
2337,65,"POPLATEK MESICNE",970707
2338,59,"POPLATEK MESICNE",970808
2339,63,"POPLATEK MESICNE",960922
2340,14,"POPLATEK MESICNE",970622
2341,33,"POPLATEK MESICNE",951125
2342,51,"POPLATEK MESICNE",930211
2343,68,"POPLATEK MESICNE",941209
2344,13,"POPLATEK MESICNE",960702
2345,5,"POPLATEK MESICNE",931025
2346,27,"POPLATEK MESICNE",960508
2347,38,"POPLATEK MESICNE",960830
2348,65,"POPLATEK MESICNE",960205
2349,72,"POPLATEK MESICNE",960911
2350,18,"POPLATEK MESICNE",960804
2351,74,"POPLATEK MESICNE",970908
2352,70,"POPLATEK MESICNE",950121
2353,51,"POPLATEK MESICNE",950921
2354,7,"POPLATEK MESICNE",970317
2355,1,"POPLATEK MESICNE",950103
2356,34,"POPLATEK TYDNE",961223
2357,19,"POPLATEK MESICNE",930104
2358,7,"POPLATEK MESICNE",950913
2359,54,"POPLATEK MESICNE",960714
2360,26,"POPLATEK MESICNE",960827
2361,28,"POPLATEK MESICNE",940225
2362,16,"POPLATEK MESICNE",961230
2363,47,"POPLATEK MESICNE",941007
2364,33,"POPLATEK MESICNE",950503
2365,42,"POPLATEK MESICNE",941104
2366,68,"POPLATEK MESICNE",970520
2367,28,"POPLATEK MESICNE",950304
2369,49,"POPLATEK MESICNE",970719
2370,51,"POPLATEK MESICNE",971001
2371,15,"POPLATEK TYDNE",971023
2372,1,"POPLATEK MESICNE",970615
2373,14,"POPLATEK MESICNE",960929
2374,1,"POPLATEK MESICNE",951207
2375,29,"POPLATEK MESICNE",940516
2376,71,"POPLATEK MESICNE",961214
2377,77,"POPLATEK MESICNE",941113
2378,16,"POPLATEK MESICNE",930101
2379,44,"POPLATEK MESICNE",930110
2380,46,"POPLATEK MESICNE",970227
2381,1,"POPLATEK MESICNE",970213
2382,59,"POPLATEK MESICNE",940308
2383,68,"POPLATEK MESICNE",960805
2384,40,"POPLATEK MESICNE",941223
2385,60,"POPLATEK MESICNE",961115
2386,12,"POPLATEK MESICNE",961217
2387,70,"POPLATEK MESICNE",960622
2388,30,"POPLATEK MESICNE",930609
2389,40,"POPLATEK MESICNE",960602
2390,1,"POPLATEK MESICNE",960212
2391,2,"POPLATEK MESICNE",971107
2392,1,"POPLATEK MESICNE",970518
2393,10,"POPLATEK MESICNE",930107
2394,62,"POPLATEK MESICNE",970823
2395,3,"POPLATEK MESICNE",960624
2396,2,"POPLATEK MESICNE",930222
2397,70,"POPLATEK MESICNE",960614
2398,70,"POPLATEK MESICNE",961125
2399,1,"POPLATEK MESICNE",940426
2400,40,"POPLATEK MESICNE",960615
2401,16,"POPLATEK MESICNE",940826
2402,18,"POPLATEK MESICNE",971106
2403,25,"POPLATEK MESICNE",960220
2404,8,"POPLATEK MESICNE",970605
2405,64,"POPLATEK MESICNE",970227
2406,5,"POPLATEK MESICNE",960322
2407,1,"POPLATEK MESICNE",960721
2408,26,"POPLATEK MESICNE",961227
2409,76,"POPLATEK MESICNE",960213
2410,54,"POPLATEK MESICNE",930511
2411,69,"POPLATEK MESICNE",930627
2413,33,"POPLATEK MESICNE",971027
2414,1,"POPLATEK MESICNE",950119
2415,16,"POPLATEK MESICNE",970227
2416,5,"POPLATEK MESICNE",960123
2417,44,"POPLATEK MESICNE",930820
2418,64,"POPLATEK MESICNE",961029
2419,24,"POPLATEK MESICNE",931127
2420,35,"POPLATEK MESICNE",960625
2421,18,"POPLATEK MESICNE",950111
2422,27,"POPLATEK MESICNE",970829
2423,30,"POPLATEK MESICNE",930214
2424,1,"POPLATEK MESICNE",951013
2425,41,"POPLATEK MESICNE",930123
2427,70,"POPLATEK TYDNE",931008
2428,72,"POPLATEK MESICNE",930908
2429,61,"POPLATEK MESICNE",930206
2430,3,"POPLATEK MESICNE",941009
2431,74,"POPLATEK MESICNE",950223
2432,8,"POPLATEK MESICNE",960418
2433,71,"POPLATEK MESICNE",930219
2434,17,"POPLATEK MESICNE",930202
2435,38,"POPLATEK MESICNE",931101
2436,67,"POPLATEK MESICNE",930525
2437,1,"POPLATEK MESICNE",951204
2438,71,"POPLATEK MESICNE",971116
2439,74,"POPLATEK MESICNE",960813
2440,19,"POPLATEK MESICNE",971218
2441,47,"POPLATEK MESICNE",961222
2442,14,"POPLATEK MESICNE",970821
2443,46,"POPLATEK MESICNE",970625
2444,76,"POPLATEK MESICNE",970907
2445,52,"POPLATEK MESICNE",960707
2446,3,"POPLATEK MESICNE",950116
2447,38,"POPLATEK MESICNE",970714
2448,23,"POPLATEK MESICNE",970511
2449,23,"POPLATEK MESICNE",970805
2450,48,"POPLATEK MESICNE",960410
2451,54,"POPLATEK MESICNE",970429
2452,1,"POPLATEK MESICNE",970714
2453,1,"POPLATEK MESICNE",930308
2454,8,"POPLATEK MESICNE",940507
2455,30,"POPLATEK MESICNE",970206
2456,65,"POPLATEK MESICNE",950909
2457,76,"POPLATEK MESICNE",931111
2458,40,"POPLATEK TYDNE",930314
2459,55,"POPLATEK MESICNE",970910
2460,1,"POPLATEK MESICNE",931122
2461,1,"POPLATEK MESICNE",970928
2463,56,"POPLATEK MESICNE",941011
2464,33,"POPLATEK PO OBRATU",930702
2465,57,"POPLATEK MESICNE",961006
2466,39,"POPLATEK MESICNE",970411
2467,33,"POPLATEK MESICNE",930529
2468,4,"POPLATEK MESICNE",960713
2469,11,"POPLATEK MESICNE",960205
2470,16,"POPLATEK MESICNE",940723
2471,6,"POPLATEK MESICNE",940703
2472,60,"POPLATEK MESICNE",940208
2473,14,"POPLATEK MESICNE",960216
2474,33,"POPLATEK MESICNE",960420
2475,17,"POPLATEK MESICNE",961013
2476,32,"POPLATEK MESICNE",931212
2477,11,"POPLATEK MESICNE",970211
2479,18,"POPLATEK MESICNE",931009
2480,35,"POPLATEK MESICNE",970907
2481,1,"POPLATEK MESICNE",951028
2482,1,"POPLATEK MESICNE",940223
2483,1,"POPLATEK MESICNE",960929
2484,74,"POPLATEK MESICNE",930103
2485,41,"POPLATEK MESICNE",970818
2486,1,"POPLATEK MESICNE",930227
2487,42,"POPLATEK MESICNE",951022
2488,5,"POPLATEK MESICNE",930406
2489,72,"POPLATEK MESICNE",930309
2490,22,"POPLATEK MESICNE",950221
2491,76,"POPLATEK MESICNE",960301
2492,73,"POPLATEK MESICNE",970901
2493,62,"POPLATEK MESICNE",930329
2494,74,"POPLATEK MESICNE",940423
2495,70,"POPLATEK MESICNE",970319
2496,51,"POPLATEK MESICNE",940521
2497,65,"POPLATEK MESICNE",930316
2498,40,"POPLATEK MESICNE",960301
2499,2,"POPLATEK MESICNE",960208
2500,61,"POPLATEK MESICNE",951026
2501,30,"POPLATEK MESICNE",940226
2502,32,"POPLATEK MESICNE",961021
2503,1,"POPLATEK MESICNE",930305
2504,16,"POPLATEK MESICNE",931209
2505,60,"POPLATEK MESICNE",960516
2506,22,"POPLATEK PO OBRATU",960712
2507,62,"POPLATEK MESICNE",961228
2508,34,"POPLATEK MESICNE",930314
2509,43,"POPLATEK MESICNE",970613
2510,61,"POPLATEK MESICNE",930828
2511,40,"POPLATEK MESICNE",940501
2513,70,"POPLATEK MESICNE",930722
2514,16,"POPLATEK MESICNE",950813
2515,64,"POPLATEK MESICNE",951024
2516,6,"POPLATEK MESICNE",951116
2517,55,"POPLATEK PO OBRATU",961110
2519,4,"POPLATEK MESICNE",930115
2520,18,"POPLATEK MESICNE",950725
2521,63,"POPLATEK MESICNE",950519
2522,36,"POPLATEK MESICNE",960121
2523,10,"POPLATEK MESICNE",930511
2524,1,"POPLATEK MESICNE",941219
2525,45,"POPLATEK MESICNE",950508
2526,16,"POPLATEK MESICNE",960704
2527,38,"POPLATEK MESICNE",930319
2528,65,"POPLATEK MESICNE",930325
2530,74,"POPLATEK MESICNE",960702
2531,51,"POPLATEK MESICNE",961221
2532,38,"POPLATEK MESICNE",961224
2533,49,"POPLATEK MESICNE",950627
2534,61,"POPLATEK MESICNE",930603
2535,61,"POPLATEK MESICNE",970121
2536,41,"POPLATEK MESICNE",941028
2537,27,"POPLATEK MESICNE",970209
2538,42,"POPLATEK MESICNE",940130
2539,24,"POPLATEK MESICNE",970424
2540,54,"POPLATEK MESICNE",950401
2541,57,"POPLATEK MESICNE",941108
2542,21,"POPLATEK MESICNE",930807
2543,68,"POPLATEK MESICNE",930213
2544,38,"POPLATEK MESICNE",961204
2545,1,"POPLATEK MESICNE",961204
2546,1,"POPLATEK MESICNE",941208
2547,74,"POPLATEK MESICNE",950428
2548,57,"POPLATEK MESICNE",960106
2549,74,"POPLATEK MESICNE",931112
2550,67,"POPLATEK MESICNE",951111
2551,5,"POPLATEK MESICNE",960208
2552,52,"POPLATEK MESICNE",930701
2553,41,"POPLATEK MESICNE",950724
2554,36,"POPLATEK MESICNE",930618
2555,53,"POPLATEK MESICNE",930310
2556,46,"POPLATEK MESICNE",971019
2557,40,"POPLATEK MESICNE",931117
2558,46,"POPLATEK MESICNE",970804
2559,32,"POPLATEK MESICNE",950601
2560,15,"POPLATEK MESICNE",970620
2561,59,"POPLATEK MESICNE",960929
2562,35,"POPLATEK MESICNE",950815
2563,48,"POPLATEK MESICNE",950117
2564,36,"POPLATEK MESICNE",970603
2565,74,"POPLATEK MESICNE",951004
2566,48,"POPLATEK MESICNE",930127
2567,17,"POPLATEK MESICNE",960107
2568,17,"POPLATEK MESICNE",940302
2569,2,"POPLATEK MESICNE",940610
2570,1,"POPLATEK MESICNE",951219
2571,61,"POPLATEK MESICNE",970115
2572,64,"POPLATEK PO OBRATU",941113
2573,4,"POPLATEK MESICNE",960716
2574,68,"POPLATEK MESICNE",930202
2575,72,"POPLATEK MESICNE",970413
2576,1,"POPLATEK MESICNE",930902
2577,7,"POPLATEK MESICNE",950730
2578,54,"POPLATEK MESICNE",960325
2579,24,"POPLATEK MESICNE",971018
2580,60,"POPLATEK MESICNE",951109
2581,72,"POPLATEK MESICNE",930311
2582,28,"POPLATEK MESICNE",931101
2583,62,"POPLATEK MESICNE",930511
2584,50,"POPLATEK MESICNE",930708
2585,75,"POPLATEK MESICNE",930210
2586,57,"POPLATEK MESICNE",970416
2587,1,"POPLATEK MESICNE",970725
2588,5,"POPLATEK MESICNE",931204
2589,10,"POPLATEK MESICNE",961204
2590,47,"POPLATEK MESICNE",961204
2591,1,"POPLATEK MESICNE",960506
2592,69,"POPLATEK MESICNE",930901
2593,5,"POPLATEK MESICNE",960706
2594,19,"POPLATEK PO OBRATU",970503
2595,1,"POPLATEK MESICNE",970817
2596,1,"POPLATEK MESICNE",940902
2597,31,"POPLATEK MESICNE",970316
2598,1,"POPLATEK MESICNE",960314
2599,48,"POPLATEK MESICNE",930420
2600,1,"POPLATEK MESICNE",960213
2601,70,"POPLATEK MESICNE",961124
2602,46,"POPLATEK MESICNE",960617
2603,9,"POPLATEK MESICNE",960614
2604,68,"POPLATEK MESICNE",960704
2605,21,"POPLATEK MESICNE",960110
2606,1,"POPLATEK MESICNE",940727
2607,1,"POPLATEK MESICNE",970819
2608,19,"POPLATEK MESICNE",950809
2609,73,"POPLATEK MESICNE",930503
2610,54,"POPLATEK MESICNE",961220
2611,1,"POPLATEK MESICNE",960306
2612,1,"POPLATEK MESICNE",970429
2613,26,"POPLATEK MESICNE",931003
2614,44,"POPLATEK MESICNE",960911
2615,68,"POPLATEK MESICNE",940717
2616,1,"POPLATEK MESICNE",930817
2617,1,"POPLATEK MESICNE",930924
2618,60,"POPLATEK MESICNE",930321
2619,20,"POPLATEK MESICNE",960513
2620,22,"POPLATEK MESICNE",930803
2621,55,"POPLATEK MESICNE",951029
2622,1,"POPLATEK MESICNE",960821
2623,58,"POPLATEK MESICNE",931009
2624,31,"POPLATEK MESICNE",960328
2625,48,"POPLATEK TYDNE",960709
2627,76,"POPLATEK MESICNE",941002
2628,64,"POPLATEK PO OBRATU",940206
2629,66,"POPLATEK MESICNE",960910
2630,64,"POPLATEK MESICNE",951221
2631,1,"POPLATEK MESICNE",960329
2632,24,"POPLATEK MESICNE",930102
2633,25,"POPLATEK MESICNE",960314
2634,45,"POPLATEK MESICNE",971008
2635,27,"POPLATEK MESICNE",960204
2636,18,"POPLATEK MESICNE",961126
2637,70,"POPLATEK MESICNE",970101
2638,5,"POPLATEK MESICNE",940602
2639,17,"POPLATEK MESICNE",930426
2640,1,"POPLATEK MESICNE",960921
2641,7,"POPLATEK MESICNE",930502
2642,68,"POPLATEK MESICNE",950605
2644,1,"POPLATEK MESICNE",970808
2645,54,"POPLATEK MESICNE",930522
2646,6,"POPLATEK MESICNE",970724
2647,73,"POPLATEK MESICNE",930208
2648,51,"POPLATEK MESICNE",930413
2649,2,"POPLATEK MESICNE",930908
2650,72,"POPLATEK MESICNE",960326
2651,2,"POPLATEK MESICNE",930321
2652,1,"POPLATEK MESICNE",960722
2653,66,"POPLATEK MESICNE",970108
2654,56,"POPLATEK MESICNE",940721
2655,1,"POPLATEK MESICNE",960907
2656,1,"POPLATEK MESICNE",970218
2657,55,"POPLATEK MESICNE",961007
2658,27,"POPLATEK MESICNE",971114
2659,14,"POPLATEK MESICNE",960330
2660,1,"POPLATEK TYDNE",931017
2661,1,"POPLATEK MESICNE",970225
2662,71,"POPLATEK MESICNE",940524
2663,64,"POPLATEK MESICNE",950125
2664,58,"POPLATEK MESICNE",940120
2665,61,"POPLATEK MESICNE",931113
2666,49,"POPLATEK MESICNE",930308
2667,23,"POPLATEK MESICNE",931023
2668,21,"POPLATEK MESICNE",970520
2670,13,"POPLATEK MESICNE",930127
2671,1,"POPLATEK MESICNE",930915
2672,59,"POPLATEK MESICNE",970314
2673,34,"POPLATEK MESICNE",940104
2674,50,"POPLATEK MESICNE",951010
2675,1,"POPLATEK MESICNE",940219
2676,73,"POPLATEK MESICNE",930122
2677,5,"POPLATEK MESICNE",960828
2678,1,"POPLATEK MESICNE",970715
2679,67,"POPLATEK MESICNE",970724
2680,46,"POPLATEK MESICNE",950303
2681,28,"POPLATEK MESICNE",950119
2684,7,"POPLATEK MESICNE",970910
2685,67,"POPLATEK MESICNE",961101
2686,26,"POPLATEK MESICNE",960111
2687,76,"POPLATEK MESICNE",930701
2688,72,"POPLATEK MESICNE",950220
2689,70,"POPLATEK MESICNE",970101
2690,66,"POPLATEK MESICNE",970319
2691,69,"POPLATEK MESICNE",930908
2692,28,"POPLATEK MESICNE",951208
2693,17,"POPLATEK MESICNE",971117
2694,7,"POPLATEK MESICNE",930308
2695,16,"POPLATEK MESICNE",930916
2696,1,"POPLATEK MESICNE",970119
2697,8,"POPLATEK MESICNE",930626
2698,49,"POPLATEK MESICNE",970521
2699,73,"POPLATEK MESICNE",961225
2700,74,"POPLATEK MESICNE",931108
2701,71,"POPLATEK MESICNE",930727
2702,74,"POPLATEK MESICNE",960201
2703,61,"POPLATEK MESICNE",971028
2705,63,"POPLATEK PO OBRATU",930705
2706,47,"POPLATEK MESICNE",960623
2707,61,"POPLATEK MESICNE",941127
2708,1,"POPLATEK MESICNE",960325
2709,2,"POPLATEK MESICNE",961018
2710,12,"POPLATEK MESICNE",960612
2711,58,"POPLATEK MESICNE",930519
2712,9,"POPLATEK MESICNE",930312
2713,26,"POPLATEK MESICNE",940403
2714,1,"POPLATEK MESICNE",930130
2715,42,"POPLATEK MESICNE",971006
2716,66,"POPLATEK MESICNE",960108
2717,74,"POPLATEK MESICNE",960725
2718,29,"POPLATEK MESICNE",950205
2719,10,"POPLATEK MESICNE",960208
2720,2,"POPLATEK TYDNE",970616
2721,74,"POPLATEK MESICNE",971114
2722,69,"POPLATEK MESICNE",970724
2723,75,"POPLATEK MESICNE",950312
2724,11,"POPLATEK MESICNE",960809
2725,52,"POPLATEK MESICNE",970402
2726,18,"POPLATEK MESICNE",950420
2727,1,"POPLATEK MESICNE",951025
2728,52,"POPLATEK TYDNE",970706
2729,40,"POPLATEK MESICNE",950116
2730,23,"POPLATEK MESICNE",960502
2731,1,"POPLATEK MESICNE",950926
2732,5,"POPLATEK MESICNE",930727
2733,76,"POPLATEK MESICNE",931222
2734,53,"POPLATEK MESICNE",961216
2736,72,"POPLATEK MESICNE",930702
2737,69,"POPLATEK MESICNE",960706
2738,41,"POPLATEK MESICNE",931112
2739,59,"POPLATEK MESICNE",931129
2740,14,"POPLATEK MESICNE",940508
2741,15,"POPLATEK MESICNE",930607
2742,23,"POPLATEK MESICNE",941015
2743,51,"POPLATEK MESICNE",970522
2744,70,"POPLATEK TYDNE",970419
2745,60,"POPLATEK MESICNE",970928
2746,24,"POPLATEK MESICNE",960823
2747,1,"POPLATEK MESICNE",940814
2749,1,"POPLATEK MESICNE",940523
2750,13,"POPLATEK MESICNE",950413
2751,31,"POPLATEK MESICNE",950428
2752,74,"POPLATEK MESICNE",960515
2753,26,"POPLATEK MESICNE",960213
2754,57,"POPLATEK TYDNE",960126
2755,20,"POPLATEK MESICNE",950126
2756,24,"POPLATEK MESICNE",971021
2757,54,"POPLATEK MESICNE",960514
2758,70,"POPLATEK MESICNE",930519
2759,46,"POPLATEK MESICNE",961023
2760,10,"POPLATEK MESICNE",970314
2761,1,"POPLATEK MESICNE",961226
2762,19,"POPLATEK MESICNE",930320
2763,64,"POPLATEK MESICNE",930211
2764,53,"POPLATEK MESICNE",960815
2765,69,"POPLATEK MESICNE",970920
2766,31,"POPLATEK MESICNE",970220
2767,54,"POPLATEK MESICNE",960323
2768,73,"POPLATEK MESICNE",931220
2770,42,"POPLATEK MESICNE",931225
2771,37,"POPLATEK MESICNE",930818
2772,11,"POPLATEK MESICNE",960224
2773,38,"POPLATEK MESICNE",960623
2774,42,"POPLATEK MESICNE",960205
2775,30,"POPLATEK MESICNE",971208
2776,23,"POPLATEK MESICNE",970810
2777,62,"POPLATEK MESICNE",961225
2778,38,"POPLATEK MESICNE",931230
2779,73,"POPLATEK MESICNE",930615
2780,63,"POPLATEK MESICNE",951229
2781,16,"POPLATEK MESICNE",950620
2782,1,"POPLATEK MESICNE",970227
2783,43,"POPLATEK MESICNE",951123
2784,40,"POPLATEK MESICNE",971030
2787,1,"POPLATEK MESICNE",971207
2788,54,"POPLATEK MESICNE",941012
2789,14,"POPLATEK MESICNE",940101
2790,1,"POPLATEK MESICNE",941018
2791,25,"POPLATEK MESICNE",971219
2792,1,"POPLATEK MESICNE",960826
2793,47,"POPLATEK MESICNE",931009
2794,74,"POPLATEK MESICNE",960808
2795,11,"POPLATEK MESICNE",960820
2796,5,"POPLATEK TYDNE",971208
2797,74,"POPLATEK MESICNE",970226
2798,70,"POPLATEK MESICNE",940824
2799,54,"POPLATEK TYDNE",940403
2800,41,"POPLATEK MESICNE",970508
2801,11,"POPLATEK MESICNE",960923
2802,1,"POPLATEK MESICNE",930916
2803,58,"POPLATEK MESICNE",951201
2804,53,"POPLATEK MESICNE",960222
2805,39,"POPLATEK MESICNE",960520
2806,53,"POPLATEK MESICNE",970626
2807,42,"POPLATEK MESICNE",961004
2808,1,"POPLATEK MESICNE",941218
2809,73,"POPLATEK MESICNE",941208
2810,66,"POPLATEK MESICNE",950316
2811,4,"POPLATEK MESICNE",960102
2812,18,"POPLATEK MESICNE",960705
2813,24,"POPLATEK MESICNE",931215
2814,72,"POPLATEK MESICNE",930425
2816,74,"POPLATEK MESICNE",970504
2817,56,"POPLATEK MESICNE",930407
2818,40,"POPLATEK MESICNE",930721
2819,35,"POPLATEK MESICNE",940716
2820,36,"POPLATEK MESICNE",971211
2821,54,"POPLATEK MESICNE",960712
2823,57,"POPLATEK MESICNE",930418
2824,11,"POPLATEK MESICNE",931020
2825,54,"POPLATEK MESICNE",960710
2826,35,"POPLATEK MESICNE",961120
2827,70,"POPLATEK MESICNE",961218
2829,66,"POPLATEK MESICNE",970818
2830,20,"POPLATEK MESICNE",950804
2831,1,"POPLATEK MESICNE",971110
2832,12,"POPLATEK MESICNE",971122
2833,64,"POPLATEK MESICNE",950830
2834,70,"POPLATEK MESICNE",951014
2835,73,"POPLATEK MESICNE",951003
2836,42,"POPLATEK MESICNE",951118
2837,46,"POPLATEK MESICNE",960602
2838,3,"POPLATEK TYDNE",930413
2839,70,"POPLATEK MESICNE",950404
2840,15,"POPLATEK MESICNE",941009
2841,71,"POPLATEK MESICNE",930727
